timestamp,window_id,slug,cross_count,significant_cross_count,final_side,last_cross_atr
1781530199850,0,btc-updown-5m-1781529900,0,0,DOWN,79.27857142856894
1781530499851,1,btc-updown-5m-1781530200,62,3,DOWN,79.27857142856894
1781530799852,2,btc-updown-5m-1781530500,13,2,DOWN,79.27857142856894
1781531099853,3,btc-updown-5m-1781530800,0,0,DOWN,79.27857142856894
1781531399856,4,btc-updown-5m-1781531100,41,5,UP,86.48571428571033
1781531699856,5,btc-updown-5m-1781531400,33,5,DOWN,86.90714285714161
1781531999858,6,btc-updown-5m-1781531700,13,4,DOWN,67.29285714285756
1781532299859,7,btc-updown-5m-1781532000,0,0,DOWN,65.34285714285839
1781532599862,8,btc-updown-5m-1781532300,22,6,UP,56.55000000000187
1781532899859,9,btc-updown-5m-1781532600,3,3,UP,64.0499999999998
1781533199861,10,btc-updown-5m-1781532900,4,1,UP,65.85714285714286
1781533499861,11,btc-updown-5m-1781533200,0,0,DOWN,63.835714285714076
1781533799863,12,btc-updown-5m-1781533500,0,0,UP,66.5
1781534099862,13,btc-updown-5m-1781533800,0,0,DOWN,59.150000000001455
1781534399865,14,btc-updown-5m-1781534100,1,0,DOWN,54.221428571426905
1781534699864,15,btc-updown-5m-1781534400,0,0,UP,51.37857142856956
1781534999867,16,btc-updown-5m-1781534700,0,0,UP,44.06428571428322
1781535299867,17,btc-updown-5m-1781535000,16,3,UP,41.08571428571304
1781535599869,18,btc-updown-5m-1781535300,16,1,DOWN,34.97142857142795
1781535899871,19,btc-updown-5m-1781535600,0,0,UP,35.69285714285694
1781536199871,20,btc-updown-5m-1781535900,6,1,UP,36.87142857142732
1781536499873,21,btc-updown-5m-1781536200,2,0,DOWN,39.42857142856935
1781536799873,22,btc-updown-5m-1781536500,5,1,UP,32.74285714285569
1781537099875,23,btc-updown-5m-1781536800,4,1,DOWN,34.035714285714285
1781537399878,24,btc-updown-5m-1781537100,3,1,DOWN,34.25714285714431
1781537699880,25,btc-updown-5m-1781537400,19,7,UP,43.74285714285673
1781537999879,26,btc-updown-5m-1781537700,1,0,UP,46.64999999999937
1781538299881,27,btc-updown-5m-1781538000,0,0,UP,56.38571428571387
1781538599880,28,btc-updown-5m-1781538300,0,0,UP,67.09285714285735
1781538899883,29,btc-updown-5m-1781538600,9,2,UP,87.9500000000002
1781539199883,30,btc-updown-5m-1781538900,21,3,UP,82.90714285714161
1781539499883,31,btc-updown-5m-1781539200,0,0,DOWN,80.65714285714161
1781539799887,32,btc-updown-5m-1781539500,23,3,UP,59.20714285714348
1781540099889,33,btc-updown-5m-1781539800,0,0,UP,59.68571428571574
1781540399890,34,btc-updown-5m-1781540100,0,0,DOWN,50.70000000000021
1781540699891,35,btc-updown-5m-1781540400,7,1,UP,49.85000000000063
1781540999894,36,btc-updown-5m-1781540700,21,1,DOWN,47.857142857142854
1781541299890,37,btc-updown-5m-1781541000,6,1,UP,44.63571428571387
1781541599895,38,btc-updown-5m-1781541300,4,1,DOWN,39.60000000000063
1781541899893,39,btc-updown-5m-1781541600,13,6,DOWN,43.55714285714411
1781542199897,40,btc-updown-5m-1781541900,1,1,DOWN,43.25714285714327
1781542499897,41,btc-updown-5m-1781542200,4,1,UP,42.028571428573095
1781542799899,42,btc-updown-5m-1781542500,2,2,UP,33.38571428571491
1781543099897,43,btc-updown-5m-1781542800,0,0,DOWN,32.47142857142899
1781543399901,44,btc-updown-5m-1781543100,45,6,DOWN,63.57857142856977
1781543699903,45,btc-updown-5m-1781543400,1,1,UP,68.79285714285444
1781543999905,46,btc-updown-5m-1781543700,3,1,UP,65.55714285714099
1781544299904,47,btc-updown-5m-1781544000,0,0,DOWN,52.035714285714285
1781544599906,48,btc-updown-5m-1781544300,12,5,DOWN,51.15714285714369
1781544899915,49,btc-updown-5m-1781544600,2,1,DOWN,49.79285714285964
1781545199909,50,btc-updown-5m-1781544900,2,0,UP,51.857142857144936
1781545499910,51,btc-updown-5m-1781545200,9,1,UP,48.57857142857184
1781545799911,52,btc-updown-5m-1781545500,18,3,UP,43.81428571428738
1781546099913,53,btc-updown-5m-1781545800,8,4,UP,43.878571428573714
1781546399913,54,btc-updown-5m-1781546100,0,0,DOWN,45.67857142857247
1781546699914,55,btc-updown-5m-1781546400,8,5,DOWN,42.742857142854646
1781546999917,56,btc-updown-5m-1781546700,11,3,DOWN,40.10714285713974
1781547299917,57,btc-updown-5m-1781547000,11,2,UP,55.08571428571304
