timestamp,window_id,slug,action,side,amount,amount_kind,signal_shares,signal_usd_value,price,reason,executed,current_atr,secs_to_end,time_pct,spot_price,spot_velocity_usd_per_sec,spot_smoothed_velocity_usd_per_sec,spot_acceleration_usd_per_sec2,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask,up_shares,down_shares,paired_shares,spent,returned,terminal_floor,terminal_floor_gap,mtm,unrealized_pnl
1780411553938,1,btc-updown-15m-1780411500,SELL,UP,3.30882353,shares,3.30882353,2.0515,0.6200,tvds_strong_grid_exit_step_1_0.62_p_0.14_edge_0.48_zone_moderate_usd_75.68_pct_0.1115_vel_neutral,true,154.1071,846,6.00,67970.4157,-2.854866,-2.380147,0.271084,67894.7369,75.6788,0.111465,0.6200,0.6300,0.3800,0.3900,13.23529412,13.23529412,13.23529412,13.5000,0.0000,13.2353,-0.2647,13.2353,-0.2647
1780411609134,1,btc-updown-15m-1780411500,SELL,UP,3.30882353,shares,3.30882353,2.4816,0.7500,tvds_strong_grid_exit_step_2_0.72_p_0.52_edge_0.23_zone_far_usd_168.02_pct_0.2475_vel_neutral,true,154.1071,790,12.22,68062.7589,-0.551446,-0.524878,-0.327990,67894.7369,168.0220,0.247474,0.7500,0.7700,0.2600,0.2700,9.92647059,13.23529412,9.92647059,13.5000,2.0515,11.9779,-1.5221,10.8860,-0.5625
1780411775024,1,btc-updown-15m-1780411500,SELL,UP,1.98529412,shares,1.98529412,1.6875,0.8500,tvds_strong_grid_exit_step_3_0.85_p_0.61_edge_0.24_zone_far_usd_209.99_pct_0.3093_vel_neutral,true,100.6857,624,30.67,68104.7249,-1.268805,-0.554306,0.771831,67894.7369,209.9880,0.309285,0.8500,0.8600,0.1500,0.1600,6.61764706,13.23529412,6.61764706,13.5000,4.5331,11.1507,-2.3493,7.6103,-1.3566
1780412094442,1,btc-updown-15m-1780411500,SELL,DOWN,8.60294118,shares,8.60294118,1.8926,0.2200,tvds_weak_exit_late_moderate_take_20_bid_ge_0.20_p_0.18_edge_0.04_zone_moderate_usd_90.39_pct_0.1331_vel_neutral_sell_8.6029_reserve_4.6324_insurance_0.18,true,88.4929,305,66.11,67985.1270,0.491339,0.855632,0.034047,67894.7369,90.3901,0.133133,0.7700,0.7800,0.2200,0.2300,4.63235294,13.23529412,4.63235294,13.5000,6.2206,10.8529,-2.6471,6.4787,-0.8007
1780412335956,1,btc-updown-15m-1780411500,SELL,DOWN,0.55588235,shares,0.55588235,0.1723,0.3100,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.26_edge_0.05_zone_moderate_usd_29.09_pct_0.0429_vel_neutral_sell_0.5559_reserve_4.0765_insurance_0.00,true,80.8786,64,92.89,67923.8306,1.737838,1.089631,0.170006,67894.7369,29.0937,0.042851,0.6800,0.7000,0.3100,0.3200,4.63235294,4.63235294,4.63235294,13.5000,8.1132,12.7456,-0.7544,4.5860,-0.8007
1780412338840,1,btc-updown-15m-1780411500,SELL,DOWN,0.48917647,shares,0.48917647,0.1663,0.3400,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.29_edge_0.05_zone_moderate_usd_27.23_pct_0.0401_vel_neutral_sell_0.4892_reserve_3.5873_insurance_0.00,true,80.8786,61,93.22,67921.9673,1.750800,0.785454,-0.065915,67894.7369,27.2304,0.040107,0.6600,0.6700,0.3400,0.3500,4.63235294,4.07647059,4.07647059,13.5000,8.2856,12.3620,-1.1380,4.4434,-0.7711
1780412338855,1,btc-updown-15m-1780411500,SELL,DOWN,0.43047529,shares,0.43047529,0.1464,0.3400,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.29_edge_0.05_zone_moderate_usd_27.23_pct_0.0401_vel_neutral_sell_0.4305_reserve_3.1568_insurance_0.00,true,80.8786,61,93.22,67921.9673,1.750800,0.785454,-0.065915,67894.7369,27.2304,0.040107,0.6600,0.6700,0.3400,0.3500,4.63235294,3.58729412,3.58729412,13.5000,8.4519,12.0392,-1.4608,4.2770,-0.7711
1780412338974,1,btc-updown-15m-1780411500,SELL,DOWN,0.37881826,shares,0.37881826,0.1288,0.3400,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.04_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.3788_reserve_2.7780_insurance_0.00,true,80.8786,61,93.22,67922.2163,1.803977,0.742565,-0.042890,67894.7369,27.4794,0.040474,0.6600,0.6700,0.3400,0.3500,4.63235294,3.15681882,3.15681882,13.5000,8.5982,11.7551,-1.7449,4.1307,-0.7711
1780412339004,1,btc-updown-15m-1780411500,SELL,DOWN,0.33336007,shares,0.33336007,0.1133,0.3400,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.04_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.3334_reserve_2.4446_insurance_0.00,true,80.8786,60,93.33,67922.2163,1.803977,0.742565,-0.042890,67894.7369,27.4794,0.040474,0.6600,0.6700,0.3400,0.3500,4.63235294,2.77800056,2.77800056,13.5000,8.7270,11.5050,-1.9950,4.0019,-0.7711
1780412339083,1,btc-updown-15m-1780411500,SELL,DOWN,0.29335686,shares,0.29335686,0.0997,0.3400,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.04_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.2934_reserve_2.1513_insurance_0.00,true,80.8786,60,93.33,67922.2163,1.803977,0.742565,-0.042890,67894.7369,27.4794,0.040474,0.6500,0.6600,0.3400,0.3500,4.63235294,2.44464050,2.44464050,13.5000,8.8404,11.2850,-2.2150,3.8422,-0.8174
1780412339097,1,btc-updown-15m-1780411500,SELL,DOWN,0.25815404,shares,0.25815404,0.0878,0.3400,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.04_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.2582_reserve_1.8931_insurance_0.00,true,80.8786,60,93.33,67922.2163,1.803977,0.742565,-0.042890,67894.7369,27.4794,0.040474,0.6500,0.6600,0.3400,0.3500,4.63235294,2.15128364,2.15128364,13.5000,8.9401,11.0914,-2.4086,3.7425,-0.8174
1780412339154,1,btc-updown-15m-1780411500,SELL,DOWN,0.22717555,shares,0.22717555,0.0772,0.3400,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.04_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.2272_reserve_1.6660_insurance_0.00,true,80.8786,60,93.33,67922.2163,1.803977,0.742565,-0.042890,67894.7369,27.4794,0.040474,0.6500,0.6600,0.3400,0.3500,4.63235294,1.89312960,1.89312960,13.5000,9.0279,10.9210,-2.5790,3.6547,-0.8174
1780412339155,1,btc-updown-15m-1780411500,SELL,DOWN,0.19991449,shares,0.19991449,0.0680,0.3400,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.04_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.1999_reserve_1.4660_insurance_0.00,true,80.8786,60,93.33,67922.2163,1.803977,0.742565,-0.042890,67894.7369,27.4794,0.040474,0.6500,0.6600,0.3400,0.3500,4.63235294,1.66595405,1.66595405,13.5000,9.1051,10.7711,-2.7289,3.5775,-0.8174
1780412339172,1,btc-updown-15m-1780411500,SELL,DOWN,0.17592475,shares,0.17592475,0.0616,0.3500,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.05_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.1759_reserve_1.2901_insurance_0.00,true,80.8786,60,93.33,67922.2163,1.803977,0.742565,-0.042890,67894.7369,27.4794,0.040474,0.6500,0.6600,0.3500,0.3600,4.63235294,1.46603956,1.46603956,13.5000,9.1731,10.6391,-2.8609,3.5241,-0.8028
1780412339188,1,btc-updown-15m-1780411500,SELL,DOWN,0.15481378,shares,0.15481378,0.0542,0.3500,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.05_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.1548_reserve_1.1353_insurance_0.00,true,80.8786,60,93.33,67922.2163,1.803977,0.742565,-0.042890,67894.7369,27.4794,0.040474,0.6500,0.6600,0.3500,0.3600,4.63235294,1.29011482,1.29011482,13.5000,9.2347,10.5248,-2.9752,3.4626,-0.8028
1780412339190,1,btc-updown-15m-1780411500,SELL,DOWN,0.13623612,shares,0.13623612,0.0463,0.3400,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.04_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.1362_reserve_0.9991_insurance_0.00,true,80.8786,60,93.33,67922.2163,1.803977,0.742565,-0.042890,67894.7369,27.4794,0.040474,0.6500,0.6600,0.3400,0.3500,4.63235294,1.13530104,1.13530104,13.5000,9.2889,10.4242,-3.0758,3.3970,-0.8141
1780412339198,1,btc-updown-15m-1780411500,SELL,DOWN,0.11988779,shares,0.11988779,0.0420,0.3500,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.05_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.1199_reserve_0.8792_insurance_0.00,true,80.8786,60,93.33,67922.2163,1.803977,0.742565,-0.042890,67894.7369,27.4794,0.040474,0.6500,0.6600,0.3500,0.3600,4.63235294,0.99906491,0.99906491,13.5000,9.3352,10.3342,-3.1658,3.3607,-0.8041
1780412340059,1,btc-updown-15m-1780411500,SELL,DOWN,0.10550125,shares,0.10550125,0.0422,0.4000,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.07_zone_near_usd_24.75_pct_0.0365_vel_neutral_sell_0.1055_reserve_0.7737_insurance_0.00,true,80.8786,59,93.44,67919.4864,1.667481,0.464920,-0.277644,67894.7369,24.7495,0.036453,0.5400,0.6000,0.4000,0.4600,4.63235294,0.87917712,0.87917712,13.5000,9.3771,10.2563,-3.2437,2.8531,-1.2697
1780412340062,1,btc-updown-15m-1780411500,SELL,DOWN,0.15473517,shares,0.15473517,0.0712,0.4600,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.13_zone_near_usd_24.75_pct_0.0365_vel_neutral_sell_0.1547_reserve_0.6189_insurance_0.00,true,80.8786,59,93.44,67919.4864,1.667481,0.464920,-0.277644,67894.7369,24.7495,0.036453,0.5400,0.6000,0.4600,0.4700,4.63235294,0.77367587,0.77367587,13.5000,9.4193,10.1930,-3.3070,2.8574,-1.2233
