timestamp,window_id,slug,reason,current_atr,up_ask,down_ask,budget_multiplier,cheaper_side_ratio,total_budget,buy_up_usd,buy_up_shares,buy_down_usd,buy_down_shares
1780426679641,18,btc-updown-15m-1780426800,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.5300,0.4900,0.7225,0.5000,21.6750,11.2625,21.25000000,10.4125,21.25000000
1780427579641,19,btc-updown-15m-1780427700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780428479638,20,btc-updown-15m-1780428600,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.5300,0.4900,0.7225,0.5000,21.6750,11.2625,21.25000000,10.4125,21.25000000
1780429379635,21,btc-updown-15m-1780429500,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.08_budget_mult_0.59,89.6857,0.5500,0.4700,0.5950,0.5000,17.8500,9.6250,17.50000000,8.2250,17.50000000
1780430279642,22,btc-updown-15m-1780430400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780431179642,23,btc-updown-15m-1780431300,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.03_spread_0.03_budget_mult_0.85,89.6857,0.5000,0.5300,0.8500,0.5000,25.5000,12.3786,24.75728155,13.1214,24.75728155
1780432079644,24,btc-updown-15m-1780432200,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.04_spread_0.02_budget_mult_0.85,89.6857,0.5300,0.5100,0.8500,0.5000,25.5000,12.9952,24.51923077,12.5048,24.51923077
1780432979649,25,btc-updown-15m-1780433100,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780433879648,26,btc-updown-15m-1780434000,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.08_budget_mult_0.59,89.6857,0.4700,0.5500,0.5950,0.5000,17.8500,8.2250,17.50000000,9.6250,17.50000000
1780434779654,27,btc-updown-15m-1780434900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780435681657,28,btc-updown-15m-1780435800,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.06_budget_mult_0.72,89.6857,0.4800,0.5400,0.7225,0.5000,21.6750,10.2000,21.25000000,11.4750,21.25000000
1780436579662,29,btc-updown-15m-1780436700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780437479663,30,btc-updown-15m-1780437600,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.03_spread_0.01_budget_mult_0.85,89.6857,0.5200,0.5100,0.8500,0.5000,25.5000,12.8738,24.75728155,12.6262,24.75728155
1780438379665,31,btc-updown-15m-1780438500,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.08_budget_mult_0.59,89.6857,0.5500,0.4700,0.5950,0.5000,17.8500,9.6250,17.50000000,8.2250,17.50000000
1780439279667,32,btc-updown-15m-1780439400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780440179667,33,btc-updown-15m-1780440300,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.10_budget_mult_0.59,89.6857,0.5600,0.4600,0.5950,0.5000,17.8500,9.8000,17.50000000,8.0500,17.50000000
1780441079668,34,btc-updown-15m-1780441200,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.10_budget_mult_0.59,89.6857,0.5600,0.4600,0.5950,0.5000,17.8500,9.8000,17.50000000,8.0500,17.50000000
1780441979670,35,btc-updown-15m-1780442100,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.5300,0.4900,0.7225,0.5000,21.6750,11.2625,21.25000000,10.4125,21.25000000
1780442885669,36,btc-updown-15m-1780443000,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.06_budget_mult_0.72,89.6857,0.5400,0.4800,0.7225,0.5000,21.6750,11.4750,21.25000000,10.2000,21.25000000
1780443779671,37,btc-updown-15m-1780443900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780444679668,38,btc-updown-15m-1780444800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780445579669,39,btc-updown-15m-1780445700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780446479667,40,btc-updown-15m-1780446600,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780447393665,41,btc-updown-15m-1780447500,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.06_budget_mult_0.72,89.6857,0.4800,0.5400,0.7225,0.5000,21.6750,10.2000,21.25000000,11.4750,21.25000000
1780448279665,42,btc-updown-15m-1780448400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780449179664,43,btc-updown-15m-1780449300,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780450079664,44,btc-updown-15m-1780450200,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780450979663,45,btc-updown-15m-1780451100,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780451879660,46,btc-updown-15m-1780452000,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780452779660,47,btc-updown-15m-1780452900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780453679661,48,btc-updown-15m-1780453800,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.5300,0.4900,0.7225,0.5000,21.6750,11.2625,21.25000000,10.4125,21.25000000
1780454579661,49,btc-updown-15m-1780454700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780455479660,50,btc-updown-15m-1780455600,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780456379657,51,btc-updown-15m-1780456500,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.06_budget_mult_0.72,89.6857,0.5400,0.4800,0.7225,0.5000,21.6750,11.4750,21.25000000,10.2000,21.25000000
1780457280657,52,btc-updown-15m-1780457400,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.10_budget_mult_0.59,89.6857,0.5600,0.4600,0.5950,0.5000,17.8500,9.8000,17.50000000,8.0500,17.50000000
1780458179657,53,btc-updown-15m-1780458300,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.08_budget_mult_0.59,89.6857,0.5500,0.4700,0.5950,0.5000,17.8500,9.6250,17.50000000,8.2250,17.50000000
1780459081659,54,btc-updown-15m-1780459200,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.06_budget_mult_0.72,89.6857,0.5400,0.4800,0.7225,0.5000,21.6750,11.4750,21.25000000,10.2000,21.25000000
1780459979656,55,btc-updown-15m-1780460100,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.06_budget_mult_0.72,89.6857,0.4800,0.5400,0.7225,0.5000,21.6750,10.2000,21.25000000,11.4750,21.25000000
1780460879659,56,btc-updown-15m-1780461000,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780461779656,57,btc-updown-15m-1780461900,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780462679656,58,btc-updown-15m-1780462800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780463579656,59,btc-updown-15m-1780463700,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.06_budget_mult_0.72,89.6857,0.4800,0.5400,0.7225,0.5000,21.6750,10.2000,21.25000000,11.4750,21.25000000
1780464479654,60,btc-updown-15m-1780464600,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.10_budget_mult_0.59,89.6857,0.4600,0.5600,0.5950,0.5000,17.8500,8.0500,17.50000000,9.8000,17.50000000
1780465379654,61,btc-updown-15m-1780465500,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780466279656,62,btc-updown-15m-1780466400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780467179655,63,btc-updown-15m-1780467300,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780468079654,64,btc-updown-15m-1780468200,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.08_budget_mult_0.59,89.6857,0.4700,0.5500,0.5950,0.5000,17.8500,8.2250,17.50000000,9.6250,17.50000000
1780468979651,65,btc-updown-15m-1780469100,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.12_budget_mult_0.59,89.6857,0.4500,0.5700,0.5950,0.5000,17.8500,7.8750,17.50000000,9.9750,17.50000000
1780469879654,66,btc-updown-15m-1780470000,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780470779655,67,btc-updown-15m-1780470900,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.4900,0.5300,0.7225,0.5000,21.6750,10.4125,21.25000000,11.2625,21.25000000
1780471679653,68,btc-updown-15m-1780471800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780472579653,69,btc-updown-15m-1780472700,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5000,0.5200,0.8500,0.5000,25.5000,12.5000,25.00000000,13.0000,25.00000000
1780473479656,70,btc-updown-15m-1780473600,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.04_budget_mult_0.72,89.6857,0.4900,0.5300,0.7225,0.5000,21.6750,10.4125,21.25000000,11.2625,21.25000000
1780474379658,71,btc-updown-15m-1780474500,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780475279659,72,btc-updown-15m-1780475400,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.06_budget_mult_0.72,89.6857,0.5400,0.4800,0.7225,0.5000,21.6750,11.4750,21.25000000,10.2000,21.25000000
1780476179658,73,btc-updown-15m-1780476300,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.10_budget_mult_0.59,89.6857,0.5600,0.4600,0.5950,0.5000,17.8500,9.8000,17.50000000,8.0500,17.50000000
1780477079659,74,btc-updown-15m-1780477200,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.01_spread_0.01_budget_mult_0.85,89.6857,0.5100,0.5000,0.8500,0.5000,25.5000,12.8762,25.24752475,12.6238,25.24752475
1780477979659,75,btc-updown-15m-1780478100,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780478908661,76,btc-updown-15m-1780479000,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.01_spread_0.15_budget_mult_0.47,89.6857,0.5800,0.4300,0.4675,0.5000,14.0250,8.0540,13.88613861,5.9710,13.88613861
1780479779662,77,btc-updown-15m-1780479900,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.12_budget_mult_0.59,89.6857,0.5700,0.4500,0.5950,0.5000,17.8500,9.9750,17.50000000,7.8750,17.50000000
1780480679660,78,btc-updown-15m-1780480800,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780481579662,79,btc-updown-15m-1780481700,d_v3_entry_high_atr_delta_neutral_directional_atr_89.69_combined_1.02_spread_0.08_budget_mult_0.59,89.6857,0.4700,0.5500,0.5950,0.5000,17.8500,8.2250,17.50000000,9.6250,17.50000000
1780482479663,80,btc-updown-15m-1780482600,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.00_budget_mult_0.85,89.6857,0.5100,0.5100,0.8500,0.5000,25.5000,12.7500,25.00000000,12.7500,25.00000000
1780483379662,81,btc-updown-15m-1780483500,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780484279664,82,btc-updown-15m-1780484400,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
1780485179664,83,btc-updown-15m-1780485300,d_v3_entry_high_atr_delta_neutral_atr_89.69_combined_1.02_spread_0.02_budget_mult_0.85,89.6857,0.5200,0.5000,0.8500,0.5000,25.5000,13.0000,25.00000000,12.5000,25.00000000
