timestamp,window_id,slug,type,side,reason,price,shares,usd_value,cash_after
1780411379081,1,btc-updown-15m-1780411500,BUY,UP,pre_start_entry_dynamic,0.5100,13.23529412,6.7500,93.2500
1780411379082,1,btc-updown-15m-1780411500,BUY,DOWN,pre_start_entry_dynamic,0.5100,13.23529412,6.7500,86.5000
1780411553936,1,btc-updown-15m-1780411500,SELL,UP,tvds_strong_grid_exit_step_1_0.62_p_0.14_edge_0.48_zone_moderate_usd_75.68_pct_0.1115_vel_neutral,0.6200,3.30882353,2.0515,88.5515
1780411609133,1,btc-updown-15m-1780411500,SELL,UP,tvds_strong_grid_exit_step_2_0.72_p_0.52_edge_0.23_zone_far_usd_168.02_pct_0.2475_vel_neutral,0.7500,3.30882353,2.4816,91.0331
1780411775024,1,btc-updown-15m-1780411500,SELL,UP,tvds_strong_grid_exit_step_3_0.85_p_0.61_edge_0.24_zone_far_usd_209.99_pct_0.3093_vel_neutral,0.8500,1.98529412,1.6875,92.7206
1780412094440,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_late_moderate_take_20_bid_ge_0.20_p_0.18_edge_0.04_zone_moderate_usd_90.39_pct_0.1331_vel_neutral_sell_8.6029_reserve_4.6324_insurance_0.18,0.2200,8.60294118,1.8926,94.6132
1780412279085,2,btc-updown-15m-1780412400,BUY,UP,pre_start_entry_dynamic,0.5100,25.00000000,12.7500,81.8632
1780412279085,2,btc-updown-15m-1780412400,BUY,DOWN,pre_start_entry_dynamic,0.5100,25.00000000,12.7500,69.1132
1780412335954,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.26_edge_0.05_zone_moderate_usd_29.09_pct_0.0429_vel_neutral_sell_0.5559_reserve_4.0765_insurance_0.00,0.3100,0.55588235,0.1723,69.2856
1780412338840,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.29_edge_0.05_zone_moderate_usd_27.23_pct_0.0401_vel_neutral_sell_0.4892_reserve_3.5873_insurance_0.00,0.3400,0.48917647,0.1663,69.4519
1780412338854,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.29_edge_0.05_zone_moderate_usd_27.23_pct_0.0401_vel_neutral_sell_0.4305_reserve_3.1568_insurance_0.00,0.3400,0.43047529,0.1464,69.5982
1780412338974,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.04_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.3788_reserve_2.7780_insurance_0.00,0.3400,0.37881826,0.1288,69.7270
1780412339004,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.04_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.3334_reserve_2.4446_insurance_0.00,0.3400,0.33336007,0.1133,69.8404
1780412339082,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.04_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.2934_reserve_2.1513_insurance_0.00,0.3400,0.29335686,0.0997,69.9401
1780412339096,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.04_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.2582_reserve_1.8931_insurance_0.00,0.3400,0.25815404,0.0878,70.0279
1780412339153,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.04_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.2272_reserve_1.6660_insurance_0.00,0.3400,0.22717555,0.0772,70.1051
1780412339154,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.04_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.1999_reserve_1.4660_insurance_0.00,0.3400,0.19991449,0.0680,70.1731
1780412339172,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.05_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.1759_reserve_1.2901_insurance_0.00,0.3500,0.17592475,0.0616,70.2347
1780412339188,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.05_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.1548_reserve_1.1353_insurance_0.00,0.3500,0.15481378,0.0542,70.2889
1780412339189,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.04_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.1362_reserve_0.9991_insurance_0.00,0.3400,0.13623612,0.0463,70.3352
1780412339198,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.30_edge_0.05_zone_moderate_usd_27.48_pct_0.0405_vel_neutral_sell_0.1199_reserve_0.8792_insurance_0.00,0.3500,0.11988779,0.0420,70.3771
1780412340058,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.07_zone_near_usd_24.75_pct_0.0365_vel_neutral_sell_0.1055_reserve_0.7737_insurance_0.00,0.4000,0.10550125,0.0422,70.4193
1780412340061,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.13_zone_near_usd_24.75_pct_0.0365_vel_neutral_sell_0.1547_reserve_0.6189_insurance_0.00,0.4600,0.15473517,0.0712,70.4905
1780412340083,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.13_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.70_sell_0.1238_reserve_0.4952_insurance_0.00,0.4600,0.12378814,0.0569,70.5475
1780412340149,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.13_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.71_sell_0.0990_reserve_0.3961_insurance_0.00,0.4600,0.09903051,0.0456,70.5930
1780412340151,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.12_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.71_sell_0.0792_reserve_0.3169_insurance_0.00,0.4500,0.07922441,0.0357,70.6287
1780412340179,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.13_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.71_sell_0.0634_reserve_0.2535_insurance_0.00,0.4600,0.06337953,0.0292,70.6578
1780412340301,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.13_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0507_reserve_0.2028_insurance_0.00,0.4600,0.05070362,0.0233,70.6811
1780412340302,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.12_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0406_reserve_0.1623_insurance_0.00,0.4500,0.04056290,0.0183,70.6994
1780412340312,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.12_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0325_reserve_0.1298_insurance_0.00,0.4500,0.03245032,0.0146,70.7140
1780412340313,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.12_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0260_reserve_0.1038_insurance_0.00,0.4500,0.02596025,0.0117,70.7257
1780412340316,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.12_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0208_reserve_0.0831_insurance_0.00,0.4500,0.02076820,0.0093,70.7350
1780412340317,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.12_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0166_reserve_0.0665_insurance_0.00,0.4500,0.01661456,0.0075,70.7425
1780412340318,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.14_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0133_reserve_0.0532_insurance_0.00,0.4700,0.01329165,0.0062,70.7488
1780412340327,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.14_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0106_reserve_0.0425_insurance_0.00,0.4700,0.01063332,0.0050,70.7538
1780412340329,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.17_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0085_reserve_0.0340_insurance_0.00,0.5000,0.00850666,0.0043,70.7580
1780412340335,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.14_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0068_reserve_0.0272_insurance_0.00,0.4700,0.00680532,0.0032,70.7612
1780412340336,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.14_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0054_reserve_0.0218_insurance_0.00,0.4700,0.00544426,0.0026,70.7638
1780412340342,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.14_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0044_reserve_0.0174_insurance_0.00,0.4700,0.00435541,0.0020,70.7658
1780412340377,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.14_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0035_reserve_0.0139_insurance_0.00,0.4700,0.00348433,0.0016,70.7674
1780412340379,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.17_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0028_reserve_0.0111_insurance_0.00,0.5000,0.00278746,0.0014,70.7688
1780412340396,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.33_edge_0.17_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0022_reserve_0.0089_insurance_0.00,0.5000,0.00222997,0.0011,70.7700
1780412340489,1,btc-updown-15m-1780411500,SELL,DOWN,tvds_weak_exit_expiration_unconditional_dump_08_bid_ge_0.08_p_0.34_edge_0.16_zone_near_usd_24.75_pct_0.0365_vel_neutral_capital_protected_0.72_sell_0.0018_reserve_0.0071_insurance_0.00,0.5000,0.00178398,0.0009,70.7709
