timestamp,window_id,slug,status,spent,returned,pnl,close_spot,ptb,winner
1780445699672,38,btc-updown-15m-1780444800,CLOSED_TIME,25.5000,32.6534,7.1534,66724.2075,66667.3611,UP
1780446599669,39,btc-updown-15m-1780445700,CLOSED_TIME,25.5000,25.6298,0.1298,66684.7185,66724.0441,DOWN
1780447499667,40,btc-updown-15m-1780446600,CLOSED_TIME,25.5000,25.5000,0.0000,66984.3957,66686.2339,UP
1780448399667,41,btc-updown-15m-1780447500,CLOSED_TIME,21.6750,18.7000,-2.9750,66848.2540,66984.4607,DOWN
1780449299666,42,btc-updown-15m-1780448400,CLOSED_TIME,25.5000,29.3175,3.8175,66739.2599,66847.8055,DOWN
1780450199663,43,btc-updown-15m-1780449300,CLOSED_TIME,25.5000,27.7628,2.2628,66934.6959,66739.1861,UP
1780451099664,44,btc-updown-15m-1780450200,CLOSED_TIME,25.5000,21.7300,-3.7700,66426.2800,66934.6618,DOWN
1780451999663,45,btc-updown-15m-1780451100,CLOSED_TIME,25.5000,21.8000,-3.7000,66830.9857,66425.1171,UP
1780452899663,46,btc-updown-15m-1780452000,CLOSED_TIME,25.5000,28.3850,2.8850,66737.7289,66830.8153,DOWN
1780453799661,47,btc-updown-15m-1780452900,CLOSED_TIME,25.5000,35.9125,10.4125,66571.3418,66735.6745,DOWN
1780454699661,48,btc-updown-15m-1780453800,CLOSED_TIME,21.6750,19.4862,-2.1887,66655.6766,66569.7258,UP
1780455599662,49,btc-updown-15m-1780454700,CLOSED_TIME,25.5000,21.5625,-3.9375,66530.7262,66656.7072,DOWN
1780456499659,50,btc-updown-15m-1780455600,CLOSED_TIME,25.5000,24.3750,-1.1250,66420.1590,66531.0060,DOWN
1780457399658,51,btc-updown-15m-1780456500,CLOSED_TIME,21.6750,21.4625,-0.2125,66060.0365,66427.9301,DOWN
1780458299659,52,btc-updown-15m-1780457400,CLOSED_TIME,17.8500,19.9937,2.1437,65666.3400,66063.3629,DOWN
1780459199659,53,btc-updown-15m-1780458300,CLOSED_TIME,17.8500,24.9077,7.0577,65761.4918,65671.4450,UP
1780460099658,54,btc-updown-15m-1780459200,CLOSED_TIME,21.6750,17.1594,-4.5156,66252.9550,65762.0816,UP
1780460999660,55,btc-updown-15m-1780460100,CLOSED_TIME,21.6750,23.6725,1.9975,66493.5090,66253.1150,UP
1780461899657,56,btc-updown-15m-1780461000,CLOSED_TIME,25.5000,21.3125,-4.1875,66356.2617,66492.9741,DOWN
1780462799656,57,btc-updown-15m-1780461900,CLOSED_TIME,25.5000,23.6031,-1.8969,66377.1422,66354.6255,UP
1780463699656,58,btc-updown-15m-1780462800,CLOSED_TIME,25.5000,21.0125,-4.4875,67050.9049,66377.7633,UP
1780464599655,59,btc-updown-15m-1780463700,CLOSED_TIME,21.6750,15.5656,-6.1094,67001.3299,67049.9928,DOWN
1780465499656,60,btc-updown-15m-1780464600,CLOSED_TIME,17.8500,16.5375,-1.3125,66933.7588,67008.2143,DOWN
1780466399653,61,btc-updown-15m-1780465500,CLOSED_TIME,25.5000,28.0250,2.5250,67239.5333,66933.7337,UP
1780467299654,62,btc-updown-15m-1780466400,CLOSED_TIME,25.5000,20.3625,-5.1375,67067.0095,67239.1674,DOWN
1780468199654,63,btc-updown-15m-1780467300,CLOSED_TIME,25.5000,20.0000,-5.5000,67155.8988,67068.0066,UP
1780469099653,64,btc-updown-15m-1780468200,CLOSED_TIME,17.8500,14.6125,-3.2375,67217.8593,67152.5050,UP
1780469999655,65,btc-updown-15m-1780469100,CLOSED_TIME,17.8500,14.3937,-3.4563,66882.4537,67223.0957,DOWN
1780470899656,66,btc-updown-15m-1780470000,CLOSED_TIME,25.5000,26.6250,1.1250,66995.4990,66889.3291,UP
1780471799656,67,btc-updown-15m-1780470900,CLOSED_TIME,21.6750,19.1781,-2.4969,67103.3788,66991.1677,UP
1780472699658,68,btc-updown-15m-1780471800,CLOSED_TIME,25.5000,23.6610,-1.8390,67110.6301,67103.3949,UP
1780473599656,69,btc-updown-15m-1780472700,CLOSED_TIME,25.5000,20.8375,-4.6625,67136.1938,67112.9704,UP
1780474499661,70,btc-updown-15m-1780473600,CLOSED_TIME,21.6750,24.7562,3.0812,66981.0980,67136.3471,DOWN
1780475399662,71,btc-updown-15m-1780474500,CLOSED_TIME,25.5000,17.4742,-8.0258,66937.6552,66981.1016,DOWN
1780476299658,72,btc-updown-15m-1780475400,CLOSED_TIME,21.6750,24.4885,2.8135,66998.2688,66937.5432,UP
1780477199663,73,btc-updown-15m-1780476300,CLOSED_TIME,17.8500,20.7865,2.9365,66931.1530,66997.4354,DOWN
1780478099663,74,btc-updown-15m-1780477200,CLOSED_TIME,25.5000,24.2164,-1.2836,66868.3515,66931.2451,DOWN
1780478999663,75,btc-updown-15m-1780478100,CLOSED_TIME,25.5000,23.6375,-1.8625,66737.7530,66868.3576,DOWN
1780479899664,76,btc-updown-15m-1780479000,CLOSED_TIME,14.0250,13.1224,-0.9026,66638.3539,66737.2502,DOWN
1780480799661,77,btc-updown-15m-1780479900,CLOSED_TIME,17.8500,23.6337,5.7837,66980.0257,66637.1516,UP
1780481699663,78,btc-updown-15m-1780480800,CLOSED_TIME,25.5000,24.4125,-1.0875,67209.8872,66978.9081,UP
1780482599663,79,btc-updown-15m-1780481700,CLOSED_TIME,17.8500,13.1518,-4.6982,67219.5824,67209.4386,UP
1780483499671,80,btc-updown-15m-1780482600,CLOSED_TIME,25.5000,28.2531,2.7531,67138.6922,67218.5082,DOWN
1780484399665,81,btc-updown-15m-1780483500,CLOSED_TIME,25.5000,26.6250,1.1250,67198.1761,67138.7898,UP
1780485299665,82,btc-updown-15m-1780484400,CLOSED_TIME,25.5000,27.6000,2.1000,67248.6568,67198.9954,UP
