timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781248573083,0,btc-updown-15m-1781248500,armed_init,,DOWN,0.3850,0.6150,0.2300,0.0000,false,0,0,8.22,826,35.2500,62877.8895,62887.2644,-9.3749,-3.124974,0.891854,-1.060398
1781248589452,0,btc-updown-15m-1781248500,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.2300,true,1,1,10.00,810,35.2500,62893.2794,62887.2644,6.0149,0.316576,0.747411,-0.091609
1781248637660,0,btc-updown-15m-1781248500,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.2400,true,2,2,15.33,762,35.2500,62912.1849,62887.2644,24.9204,-0.826760,-0.897477,0.054700
1781248645154,0,btc-updown-15m-1781248500,mid_cross,DOWN,UP,0.5250,0.4750,0.0500,0.0800,false,3,2,16.22,754,35.2500,62899.1907,62887.2644,11.9263,-1.581743,-1.329483,-0.384666
1781248647989,0,btc-updown-15m-1781248500,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0600,false,4,2,16.44,752,35.2500,62904.9564,62887.2644,17.6920,-1.302400,-0.652326,0.721670
1781248657223,0,btc-updown-15m-1781248500,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0700,false,5,2,17.56,742,35.2500,62902.3644,62887.2644,15.1000,-0.504426,-0.451730,0.006081
1781249474433,1,btc-updown-15m-1781249400,armed_init,,UP,0.5250,0.4850,0.0400,0.0000,false,0,0,8.33,825,39.7214,62950.3927,62945.2902,5.1025,-0.268510,-0.269672,0.025217
1781249533286,1,btc-updown-15m-1781249400,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.2200,true,1,1,14.89,766,38.0643,62952.0246,62945.2902,6.7344,-0.494430,-0.573911,0.018246
1781249547389,1,btc-updown-15m-1781249400,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.1300,false,2,1,16.44,752,38.0643,62943.2520,62945.2902,-2.0382,-0.998766,-0.351029,0.040501
1781249571157,1,btc-updown-15m-1781249400,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0200,false,3,1,19.11,728,38.0643,62943.2601,62945.2902,-2.0301,0.030145,-0.092961,0.011409
1781249574937,1,btc-updown-15m-1781249400,mid_cross,DOWN,UP,0.5250,0.5050,0.0200,0.0100,false,4,1,19.44,725,38.0643,62943.6255,62945.2902,-1.6647,-0.029304,-0.047502,0.004128
1781249582261,1,btc-updown-15m-1781249400,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0600,false,5,1,20.33,717,36.1714,62948.4160,62945.2902,3.1258,0.166498,0.242404,0.008776
1781249622583,1,btc-updown-15m-1781249400,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.2300,true,6,2,24.78,677,36.1714,62942.2378,62945.2902,-3.0524,0.552582,0.654954,0.002115
1781249634810,1,btc-updown-15m-1781249400,mid_cross,UP,DOWN,0.4850,0.5150,0.0300,0.0600,false,7,2,26.11,665,36.1714,62951.8346,62945.2902,6.5444,0.853465,0.620509,0.023644
1781249641607,1,btc-updown-15m-1781249400,mid_cross,DOWN,UP,0.5350,0.5150,0.0200,0.1000,false,8,2,26.89,658,35.5000,62942.4422,62945.2902,-2.8480,0.044184,-0.185008,0.019118
1781249680427,1,btc-updown-15m-1781249400,mid_cross,UP,DOWN,0.4850,0.5050,0.0200,0.2250,true,9,3,31.22,619,35.5000,62959.6743,62945.2902,14.3841,0.066810,-0.158373,-0.345091
1781249736831,1,btc-updown-15m-1781249400,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.2800,true,10,4,37.44,563,36.5429,62938.3609,62945.2902,-6.9293,0.458544,0.335780,0.045313
1781249751308,1,btc-updown-15m-1781249400,mid_cross,UP,DOWN,0.4750,0.5050,0.0300,0.1200,false,11,4,39.11,548,36.5429,62950.2485,62945.2902,4.9583,0.818983,0.389783,-0.063498
1781249753100,1,btc-updown-15m-1781249400,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.0600,false,12,4,39.33,546,36.5429,62946.5903,62945.2902,1.3001,0.443131,0.038907,-0.301481
1781249768358,1,btc-updown-15m-1781249400,mid_cross,UP,DOWN,0.4850,0.4950,0.0100,0.1600,false,13,4,41.00,531,34.2286,62948.8434,62945.2902,3.5532,-0.185113,-0.072387,-0.000140
1781249820317,1,btc-updown-15m-1781249400,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.2200,true,14,5,46.78,479,34.2286,62932.3998,62945.2902,-12.8904,0.114737,0.075323,0.043510
1781249821681,1,btc-updown-15m-1781249400,mid_cross,UP,DOWN,0.4850,0.5150,0.0300,0.0500,false,15,5,46.89,478,32.8786,62932.4437,62945.2902,-12.8465,0.115678,0.072813,-0.002510
1781249827316,1,btc-updown-15m-1781249400,mid_cross,DOWN,UP,0.5200,0.5000,0.0200,0.1300,false,16,5,47.56,472,32.8786,62936.2883,62945.2902,-9.0019,0.265705,0.222087,0.160759
1781249829459,1,btc-updown-15m-1781249400,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.0600,false,17,5,47.78,470,32.8786,62937.8261,62945.2902,-7.4641,0.355926,0.301114,-0.026168
1781249956769,1,btc-updown-15m-1781249400,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.5800,true,18,6,61.89,343,35.3286,62938.1368,62945.2902,-7.1534,0.353482,0.077520,-0.006981
1781250375030,2,btc-updown-15m-1781250300,armed_init,,DOWN,0.4550,0.5550,0.1000,0.0000,false,0,0,8.44,824,38.2857,62971.0366,62977.3327,-6.2962,-0.387054,-0.420952,0.035206
1781250961331,2,btc-updown-15m-1781250300,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.7400,true,1,1,73.56,238,21.6000,62966.4533,62977.3327,-10.8794,0.994071,0.866788,-0.051974
1781251271579,3,btc-updown-15m-1781251200,armed_init,,UP,0.5250,0.4750,0.0500,0.0000,false,0,0,8.00,828,36.9857,63029.6121,63015.4768,14.1353,-0.357471,-0.153057,-0.022239
