timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781765954646,0,eth-updown-5m-1781765700,armed_init,,UP,0.7550,0.2450,0.5100,0.0000,false,0,0,85.00,45,1.1450,1733.9595,1733.9595,0.0000,,,
1781766024167,1,eth-updown-5m-1781766000,armed_init,,DOWN,0.3850,0.5850,0.2000,0.0000,false,0,0,8.33,275,1.1450,1733.4966,1733.9045,-0.4079,-0.021494,-0.027263,-0.001652
1781766027884,1,eth-updown-5m-1781766000,mid_cross,DOWN,UP,0.5250,0.4750,0.0500,0.2800,true,1,1,9.33,272,1.1450,1733.2234,1733.9045,-0.6811,-0.043590,-0.039250,-0.001902
1781766029385,1,eth-updown-5m-1781766000,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1000,false,2,1,10.00,270,1.1450,1733.2411,1733.9045,-0.6634,-0.040232,-0.031800,0.004425
1781766030213,1,eth-updown-5m-1781766000,mid_cross,DOWN,UP,0.5100,0.5000,0.0100,0.0200,false,3,1,10.33,269,1.1450,1733.7000,1733.9045,-0.2045,-0.018246,0.007433,0.039233
1781766036759,1,eth-updown-5m-1781766000,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.1200,false,4,1,12.33,263,1.1450,1734.0231,1733.9045,0.1186,0.022375,0.024366,0.001533
1781766037344,1,eth-updown-5m-1781766000,mid_cross,DOWN,UP,0.5150,0.5050,0.0100,0.0400,false,5,1,12.67,262,1.1450,1734.0326,1733.9045,0.1281,0.024167,0.023175,-0.001192
1781766039296,1,eth-updown-5m-1781766000,mid_cross,UP,DOWN,0.4550,0.4950,0.0400,0.0300,false,6,1,13.33,260,1.1450,1733.9518,1733.9045,0.0473,0.018687,0.013155,-0.008182
1781766189849,1,eth-updown-5m-1781766000,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.5600,true,7,2,63.33,110,1.1450,1733.5187,1733.9045,-0.3858,0.030167,0.024559,0.000712
1781766193702,1,eth-updown-5m-1781766000,mid_cross,UP,DOWN,0.4850,0.5050,0.0200,0.0200,false,8,2,64.67,106,1.1450,1733.6337,1733.9045,-0.2708,0.024199,0.025867,0.001046
1781766196524,1,eth-updown-5m-1781766000,mid_cross,DOWN,UP,0.5250,0.5000,0.0250,0.0300,false,9,2,65.67,103,1.1450,1733.7168,1733.9045,-0.1876,0.026370,0.026096,0.000755
1781766241888,1,eth-updown-5m-1781766000,mid_cross,UP,DOWN,0.4800,0.5200,0.0400,0.7000,true,10,3,80.67,58,1.1450,1734.5910,1733.9045,0.6865,0.025130,0.024003,-0.002793
1781766241893,1,eth-updown-5m-1781766000,mid_cross,DOWN,UP,0.6350,0.5200,0.1150,0.0400,false,11,3,80.67,58,1.1450,1734.5910,1733.9045,0.6865,0.025130,0.024003,-0.002793
1781766246611,1,eth-updown-5m-1781766000,mid_cross,UP,DOWN,0.4000,0.4450,0.0450,0.1300,false,12,3,82.33,53,1.1450,1734.3634,1733.9045,0.4589,0.009973,0.002241,-0.000199
1781766291432,1,eth-updown-5m-1781766000,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.5700,true,13,4,97.33,8,1.1450,1733.8546,1733.9045,-0.0499,0.006369,0.002755,0.002347
1781766292706,1,eth-updown-5m-1781766000,mid_cross,UP,DOWN,0.4750,0.5050,0.0300,0.0300,false,14,4,97.67,7,1.1450,1733.8402,1733.9045,-0.0643,0.005568,0.001378,-0.001377
1781766323017,2,eth-updown-5m-1781766300,armed_init,,UP,0.5150,0.4950,0.0200,0.0000,false,0,0,8.00,276,1.1450,1733.4331,1733.8746,-0.4414,-0.022051,-0.031090,-0.001837
1781766341278,2,eth-updown-5m-1781766300,mid_cross,UP,DOWN,0.4150,0.4750,0.0600,0.1200,false,1,0,14.00,258,1.1450,1733.9733,1733.8746,0.0988,0.001404,0.005300,-0.004968
1781766623038,3,eth-updown-5m-1781766600,armed_init,,DOWN,0.3550,0.6550,0.3000,0.0000,false,0,0,8.00,276,1.1450,1732.4539,1733.0653,-0.6114,-0.031208,-0.033261,0.002888
1781766923746,4,eth-updown-5m-1781766900,armed_init,,UP,0.5650,0.4550,0.1100,0.0000,false,0,0,8.00,276,1.1500,1733.0759,1732.8517,0.2241,0.010272,0.040393,0.014650
1781767223023,5,eth-updown-5m-1781767200,armed_init,,DOWN,0.4600,0.5250,0.0650,0.0000,false,0,0,8.00,276,1.4779,1737.3507,1737.2976,0.0531,-0.000985,0.002912,-0.003148
1781767242583,5,eth-updown-5m-1781767200,mid_cross,DOWN,UP,0.5250,0.5050,0.0200,0.1000,false,1,0,14.33,257,1.4779,1737.0967,1737.2976,-0.2009,-0.012698,-0.012034,0.000990
1781767523221,6,eth-updown-5m-1781767500,armed_init,,DOWN,0.4650,0.5550,0.0900,0.0000,false,0,0,8.00,276,1.7707,1742.1075,1742.1188,-0.0113,0.002706,0.007618,-0.000910
1781767535084,6,eth-updown-5m-1781767500,mid_cross,DOWN,UP,0.5100,0.5000,0.0100,0.0900,false,1,0,12.00,264,1.7707,1742.3281,1742.1188,0.2093,0.015603,0.013101,0.001735
1781767823179,7,eth-updown-5m-1781767800,armed_init,,DOWN,0.3750,0.6450,0.2700,0.0000,false,0,0,8.00,276,1.6486,1742.7863,1743.5099,-0.7237,-0.036444,-0.022207,-0.000151
1781768063458,7,eth-updown-5m-1781767800,mid_cross,DOWN,UP,0.5050,0.4950,0.0100,0.9200,true,1,1,88.00,36,1.5079,1743.2704,1743.5099,-0.2396,0.055335,0.045807,0.011423
