timestamp,window_id,slug,status,spent,returned,pnl,close_spot,ptb,winner,strategy,utc_hour,time_pct_at_close,final_gap_z,final_atr,mid_cross_count,significant_mid_cross_count,entry_side,entry_reason,would_redeem_hold,h_market_win,h_salvaged,h_salvage_win
1781766299390,1,eth-updown-5m-1781766000,CLOSED_TIME,27.0000,75.0000,48.0000,1733.9204,1733.9045,UP,cheap_hold_h,7,100.00,0.1077,1.1450,14,4,UP,h_entry_up_ask_0.36_gap_z_-0.13_active_xc6,false,true,false,false
1781766599395,2,eth-updown-5m-1781766300,CLOSED_TIME,27.0000,6.7500,-20.2500,1733.1415,1733.8746,DOWN,cheap_hold_h,7,100.00,-4.9593,1.1450,1,0,UP,h_entry_up_ask_0.36_gap_z_-0.05_active_xc1,false,false,true,false
1781767499399,5,eth-updown-5m-1781767200,CLOSED_TIME,27.0000,0.0000,-27.0000,1742.1263,1737.2976,UP,cheap_hold_h,7,100.00,20.7628,1.8014,1,0,DOWN,h_entry_down_ask_0.36_gap_z_+0.11_active_xc1,false,false,false,false
1781767799400,6,eth-updown-5m-1781767500,CLOSED_TIME,27.0000,0.0000,-27.0000,1743.3801,1742.1188,UP,cheap_hold_h,7,100.00,5.2749,1.8521,1,0,DOWN,h_entry_down_ask_0.39_gap_z_+0.13_active_xc1,false,false,false,false
1781768699403,9,eth-updown-5m-1781768400,CLOSED_TIME,27.0000,69.2308,42.2308,1747.2260,1746.7385,UP,cheap_hold_h,7,100.00,2.3197,1.6279,7,2,UP,h_entry_up_ask_0.39_gap_z_-0.15_active_xc2,false,true,false,false
1781769299407,11,eth-updown-5m-1781769000,CLOSED_TIME,27.0000,4.5000,-22.5000,1747.4415,1748.2025,DOWN,cheap_hold_h,7,100.00,-5.4365,1.0843,14,6,UP,h_entry_up_ask_0.36_gap_z_-0.00_active_xc2,false,false,true,false
1781770199411,14,eth-updown-5m-1781769900,CLOSED_TIME,27.0000,0.0000,-27.0000,1751.1262,1745.0972,UP,cheap_hold_h,8,100.00,26.6644,1.7514,1,0,DOWN,h_entry_down_ask_0.36_gap_z_+0.03_active_xc1,false,false,false,false
1781770499417,15,eth-updown-5m-1781770200,CLOSED_TIME,27.0000,0.0000,-27.0000,1746.5768,1751.3279,DOWN,cheap_hold_h,8,100.00,-17.6565,2.0843,6,1,UP,h_entry_up_ask_0.37_gap_z_-0.01_active_xc6,false,false,false,false
1781771099418,17,eth-updown-5m-1781770800,CLOSED_TIME,27.0000,8.0270,-18.9730,1747.7088,1747.9773,DOWN,cheap_hold_h,8,100.00,-1.3266,1.5679,5,1,UP,h_entry_up_ask_0.37_gap_z_-0.10_active_xc3,false,false,true,false
1781771399415,18,eth-updown-5m-1781771100,CLOSED_TIME,27.0000,7.6154,-19.3846,1748.1563,1747.7099,UP,cheap_hold_h,8,100.00,2.9536,1.1707,7,3,DOWN,h_entry_down_ask_0.39_gap_z_+0.04_active_xc1,false,false,true,false
1781772599422,22,eth-updown-5m-1781772300,CLOSED_TIME,27.0000,69.2308,42.2308,1749.2470,1749.0400,UP,cheap_hold_h,8,100.00,1.1720,1.3679,7,4,UP,h_entry_up_ask_0.39_gap_z_+0.09_aligned_xc2,false,true,false,false
1781772899426,23,eth-updown-5m-1781772600,CLOSED_TIME,27.0000,3.4615,-23.5385,1747.1422,1749.2513,DOWN,cheap_hold_h,8,100.00,-15.0865,1.0829,2,0,UP,h_entry_up_ask_0.39_gap_z_-0.04_active_xc2,false,false,true,false
1781773799429,26,eth-updown-5m-1781773500,CLOSED_TIME,27.0000,8.5263,-18.4737,1745.7034,1744.4569,UP,cheap_hold_h,9,100.00,8.4488,1.1429,1,0,DOWN,h_entry_down_ask_0.38_gap_z_+0.05_active_xc1,false,false,true,false
1781775299431,31,eth-updown-5m-1781775000,CLOSED_TIME,27.0000,69.2308,42.2308,1744.8592,1741.9745,UP,cheap_hold_h,9,100.00,14.0157,1.5943,4,3,UP,h_entry_up_ask_0.39_gap_z_-0.16_active_xc1,false,true,false,false
1781777699442,39,eth-updown-5m-1781777400,CLOSED_TIME,27.0000,5.5385,-21.4615,1740.1494,1741.0398,DOWN,cheap_hold_h,10,100.00,-5.2224,1.3207,19,7,UP,h_entry_up_ask_0.39_gap_z_-0.06_active_xc1,false,false,true,false
1781777999444,40,eth-updown-5m-1781777700,CLOSED_TIME,27.0000,72.9730,45.9730,1738.9225,1739.8953,DOWN,cheap_hold_h,10,100.00,-4.7842,1.5750,4,1,DOWN,h_entry_down_ask_0.37_gap_z_+0.04_active_xc3,false,true,false,false
1781779199445,44,eth-updown-5m-1781778900,CLOSED_TIME,27.0000,7.6154,-19.3846,1740.0389,1740.3054,DOWN,cheap_hold_h,10,100.00,-1.3375,1.5436,7,4,UP,h_entry_up_ask_0.39_gap_z_+0.13_aligned_xc1,false,false,true,false
1781779499446,45,eth-updown-5m-1781779200,CLOSED_TIME,27.0000,69.2308,42.2308,1738.9342,1740.0254,DOWN,cheap_hold_h,10,100.00,-5.8465,1.4457,8,2,DOWN,h_entry_down_ask_0.39_gap_z_+0.04_active_xc1,false,true,false,false
1781779799448,46,eth-updown-5m-1781779500,CLOSED_TIME,27.0000,3.4615,-23.5385,1740.2317,1738.9363,UP,cheap_hold_h,10,100.00,7.4802,1.3414,7,1,DOWN,h_entry_down_ask_0.39_gap_z_+0.07_active_xc5,false,false,true,false
1781782799957,56,eth-updown-5m-1781782500,CLOSED_TIME,27.0000,75.0000,48.0000,1741.7925,1744.8267,DOWN,cheap_hold_h,11,100.00,-14.8617,1.5814,3,1,DOWN,h_entry_down_ask_0.36_gap_z_+0.08_active_xc2,false,true,false,false
1781783699964,59,eth-updown-5m-1781783400,CLOSED_TIME,27.0000,3.4615,-23.5385,1740.1700,1738.1132,UP,cheap_hold_h,11,100.00,9.4191,1.6914,6,0,DOWN,h_entry_down_ask_0.39_gap_z_+0.09_active_xc6,false,false,true,false
1781784299968,61,eth-updown-5m-1781784000,CLOSED_TIME,27.0000,3.7500,-23.2500,1742.3025,1741.5726,UP,cheap_hold_h,12,100.00,4.8923,1.1557,6,2,DOWN,h_entry_down_ask_0.36_gap_z_+0.16_active_xc4,false,false,true,false
1781784599968,62,eth-updown-5m-1781784300,CLOSED_TIME,27.0000,6.0000,-21.0000,1741.8578,1742.3669,DOWN,cheap_hold_h,12,100.00,-2.8980,1.3607,12,5,UP,h_entry_up_ask_0.36_gap_z_-0.01_active_xc2,false,false,true,false
1781785199974,64,eth-updown-5m-1781784900,CLOSED_TIME,27.0000,69.2308,42.2308,1744.5769,1743.6061,UP,cheap_hold_h,12,100.00,4.9751,1.5114,12,7,UP,h_entry_up_ask_0.39_gap_z_-0.09_active_xc1,false,true,false,false
1781785799973,66,eth-updown-5m-1781785500,CLOSED_TIME,27.0000,6.9231,-20.0769,1750.0606,1749.2088,UP,cheap_hold_h,12,100.00,4.3302,1.5236,17,6,DOWN,h_entry_down_ask_0.39_gap_z_+0.19_active_xc3,false,false,true,false
1781787899986,73,eth-updown-5m-1781787600,CLOSED_TIME,27.0000,3.4615,-23.5385,1746.8022,1748.5281,DOWN,cheap_hold_h,13,100.00,-11.4474,1.1679,8,0,UP,h_entry_up_ask_0.39_gap_z_-0.03_active_xc8,false,false,true,false
1781788799990,76,eth-updown-5m-1781788500,CLOSED_TIME,27.0000,69.2308,42.2308,1748.2796,1748.1064,UP,cheap_hold_h,13,100.00,0.9481,1.4157,9,2,UP,h_entry_up_ask_0.39_gap_z_-0.03_active_xc2,false,true,false,false
1781789699996,79,eth-updown-5m-1781789400,CLOSED_TIME,27.0000,72.9730,45.9730,1739.1786,1747.8880,DOWN,cheap_hold_h,13,100.00,-36.0628,1.8707,6,1,DOWN,h_entry_down_ask_0.37_gap_z_+0.16_active_xc1,false,true,false,false
