timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1781765999389,1,eth-updown-5m-1781766000,promote_skipped,WAITING_ENTRY,1.1450,1734.0018,,,,0.4300,0.4600,0.5700,0.5800
1781766299391,2,eth-updown-5m-1781766300,promote_skipped,WAITING_ENTRY,1.1450,1733.9204,,,,0.4400,0.5000,0.5500,0.5600
1781766599395,3,eth-updown-5m-1781766600,promote_skipped,WAITING_ENTRY,1.1450,1733.1415,,,,0.5100,0.5200,0.5200,0.5300
1781766899395,4,eth-updown-5m-1781766900,promote_skipped,WAITING_ENTRY,1.0693,1732.8364,,,,0.5300,0.5500,0.4500,0.5100
1781767199395,5,eth-updown-5m-1781767200,promote_skipped,WAITING_ENTRY,1.4036,1737.1010,,,,0.5300,0.5500,0.4500,0.5600
1781767499400,6,eth-updown-5m-1781767500,promote_skipped,WAITING_ENTRY,1.8014,1742.1263,,,,0.4600,0.4700,0.5400,0.5700
1781767799400,7,eth-updown-5m-1781767800,promote_skipped,WAITING_ENTRY,1.8521,1743.3801,,,,0.4500,0.4600,0.5500,0.6000
1781768099403,8,eth-updown-5m-1781768100,promote_skipped,WAITING_ENTRY,1.5079,1743.4389,,,,0.4700,0.4800,0.5300,0.5600
1781768399401,9,eth-updown-5m-1781768400,promote_skipped,WAITING_ENTRY,1.7779,1746.7259,,,,0.4400,0.4500,0.5600,0.5700
1781768699403,10,eth-updown-5m-1781768700,promote_skipped,WAITING_ENTRY,1.6279,1747.2260,,,,0.4600,0.4700,0.5300,0.5600
1781768999404,11,eth-updown-5m-1781769000,promote_skipped,WAITING_ENTRY,1.6500,1748.6176,,,,0.4000,0.4600,0.6000,0.6100
1781769299407,12,eth-updown-5m-1781769300,promote_skipped,WAITING_ENTRY,1.0843,1747.4415,,,,0.4700,0.4800,0.5300,0.5500
1781769599409,13,eth-updown-5m-1781769600,promote_skipped,WAITING_ENTRY,1.2329,1747.9127,,,,0.4800,0.4900,0.5200,0.5400
1781769899410,14,eth-updown-5m-1781769900,promote_skipped,WAITING_ENTRY,1.3164,1745.0023,,,,0.5100,0.5200,0.4900,0.5400
1781770199412,15,eth-updown-5m-1781770200,promote_skipped,WAITING_ENTRY,1.7514,1751.1262,,,,0.4300,0.4500,0.5700,0.5800
1781770499418,16,eth-updown-5m-1781770500,promote_skipped,WAITING_ENTRY,2.0843,1746.5768,,,,0.4500,0.4700,0.5500,0.5600
1781770799416,17,eth-updown-5m-1781770800,promote_skipped,WAITING_ENTRY,2.0543,1747.9772,,,,0.4900,0.5200,0.4800,0.5600
1781771099418,18,eth-updown-5m-1781771100,promote_skipped,WAITING_ENTRY,1.5679,1747.7088,,,,0.4600,0.4900,0.5300,0.5400
1781771399416,19,eth-updown-5m-1781771400,promote_skipped,WAITING_ENTRY,1.1707,1748.1563,,,,0.4900,0.5000,0.5000,0.5100
1781771699416,20,eth-updown-5m-1781771700,promote_skipped,WAITING_ENTRY,1.0264,1749.7244,,,,0.4600,0.4900,0.5400,0.5500
1781771999419,21,eth-updown-5m-1781772000,promote_skipped,WAITING_ENTRY,1.1643,1750.1737,,,,0.4700,0.4900,0.5300,0.5400
1781772299422,22,eth-updown-5m-1781772300,promote_skipped,WAITING_ENTRY,1.3079,1749.0379,,,,0.4500,0.5100,0.5500,0.5600
1781772599423,23,eth-updown-5m-1781772600,promote_skipped,WAITING_ENTRY,1.3679,1749.2470,,,,0.4700,0.5000,0.5200,0.5300
1781772899427,24,eth-updown-5m-1781772900,promote_skipped,WAITING_ENTRY,1.0829,1747.1422,,,,0.4700,0.5300,0.5300,0.5400
1781773199425,25,eth-updown-5m-1781773200,promote_skipped,WAITING_ENTRY,0.9943,1746.3625,,,,0.5000,0.5400,0.5000,0.5100
1781773499427,26,eth-updown-5m-1781773500,promote_skipped,WAITING_ENTRY,1.1186,1744.4786,,,,0.4900,0.5600,0.4900,0.5100
1781773799430,27,eth-updown-5m-1781773800,promote_skipped,WAITING_ENTRY,1.1429,1745.7034,,,,0.5400,0.5500,0.4600,0.4800
1781774099427,28,eth-updown-5m-1781774100,promote_skipped,WAITING_ENTRY,1.2479,1745.9531,,,,0.4600,0.5000,0.5300,0.5400
1781774399428,29,eth-updown-5m-1781774400,promote_skipped,WAITING_ENTRY,1.2850,1750.2272,,,,0.4300,0.4600,0.5600,0.5700
1781774699429,30,eth-updown-5m-1781774700,promote_skipped,WAITING_ENTRY,1.3200,1748.5290,,,,0.5000,0.5100,0.5000,0.5500
1781774999428,31,eth-updown-5m-1781775000,promote_skipped,WAITING_ENTRY,1.4943,1741.9970,,,,0.5400,0.5500,0.4600,0.4800
1781775299432,32,eth-updown-5m-1781775300,promote_skipped,WAITING_ENTRY,1.5943,1744.8592,,,,0.4400,0.5100,0.5500,0.5600
1781775599433,33,eth-updown-5m-1781775600,promote_skipped,WAITING_ENTRY,1.5150,1744.3586,,,,0.5200,0.5300,0.4800,0.5000
1781775899431,34,eth-updown-5m-1781775900,promote_skipped,WAITING_ENTRY,1.2136,1745.7077,,,,0.5100,0.5200,0.4900,0.5400
1781776199435,35,eth-updown-5m-1781776200,promote_skipped,WAITING_ENTRY,0.9636,1746.1799,,,,0.5200,0.5300,0.4700,0.5100
1781776499436,36,eth-updown-5m-1781776500,promote_skipped,WAITING_ENTRY,0.8950,1746.4419,,,,0.4600,0.4900,0.5400,0.5500
1781776799435,37,eth-updown-5m-1781776800,promote_skipped,WAITING_ENTRY,0.9086,1744.7110,,,,0.5000,0.5200,0.5000,0.5100
