timestamp,window_id,slug,status,spent,returned,pnl,close_spot,ptb,winner,strategy,utc_hour,time_pct_at_close,final_gap_z,final_atr,mid_cross_count,significant_mid_cross_count,entry_side,entry_reason,would_redeem_hold,h_market_win,h_salvaged,h_salvage_win
1781870699452,1,btc-updown-5m-1781870400,CLOSED_TIME,72.7238,77.6825,4.9587,62612.7046,62569.5943,UP,j_endgame,12,100.00,12.8083,26.0714,4,1,UP,j_final_seal_taker_up_fill_0.87_ask_0.87_gap_z_+1.36_phase_accumulate_pnl_proj_+0.00_tape_$259/23_xc4,false,,,
1781870999453,2,btc-updown-5m-1781870700,CLOSED_TIME,77.8229,75.4076,-2.4153,62612.2938,62612.7151,DOWN,j_endgame,12,100.00,-0.1395,23.4000,3,1,DOWN,j_final_seal_taker_down_fill_0.89_ask_0.89_gap_z_-1.46_phase_accumulate_pnl_proj_+0.00_tape_$288/7_xc0,false,,,
1781871299453,3,btc-updown-5m-1781871000,CLOSED_TIME,65.8186,68.1301,2.3115,62571.7846,62622.2622,DOWN,j_endgame,12,100.00,-13.9110,28.1071,0,0,DOWN,j_final_seal_taker_down_fill_0.95_ask_0.96_gap_z_-1.35_phase_accumulate_pnl_proj_+0.00_tape_$125/3_xc0,false,,,
1781872499456,7,btc-updown-5m-1781872200,CLOSED_TIME,72.0000,74.8716,2.8716,62424.5079,62501.1104,DOWN,j_endgame,12,100.00,-22.4151,26.4714,1,0,DOWN,j_final_seal_taker_down_fill_0.94_ask_0.95_gap_z_-1.63_phase_accumulate_pnl_proj_+0.00_tape_$604/15_xc1,false,,,
1781874899463,15,btc-updown-5m-1781874600,CLOSED_TIME,40.0000,40.4865,0.4865,62738.1006,62813.7429,DOWN,j_endgame,13,100.00,-9.7642,60.0071,0,0,DOWN,j_final_seal_taker_down_fill_0.98_ask_0.99_gap_z_-1.35_phase_accumulate_pnl_proj_+0.00_tape_$248/16_xc0,false,,,
1781875199466,16,btc-updown-5m-1781874900,CLOSED_TIME,68.0909,68.9436,0.8527,62643.1910,62736.2610,DOWN,j_endgame,13,100.00,-14.4081,50.0357,10,1,DOWN,j_final_seal_taker_down_fill_0.98_ask_0.98_gap_z_-1.39_phase_accumulate_pnl_proj_+0.00_tape_$1032/49_xc10,false,,,
1781875499466,17,btc-updown-5m-1781875200,CLOSED_TIME,75.0000,76.5822,1.5822,62680.0316,62645.5158,UP,j_endgame,13,100.00,6.1301,43.6143,9,2,UP,j_final_seal_taker_up_fill_0.97_ask_0.97_gap_z_+1.35_phase_accumulate_pnl_proj_+0.00_tape_$324/29_xc9,false,,,
1781875799470,18,btc-updown-5m-1781875500,CLOSED_TIME,40.0000,40.4040,0.4040,62733.2129,62680.1207,UP,j_endgame,13,100.00,9.2386,44.5143,0,0,UP,j_final_seal_taker_up_fill_0.99_ask_0.99_gap_z_+1.35_phase_accumulate_pnl_proj_+0.00_tape_$1810/34_xc0,false,,,
1781876699473,21,btc-updown-5m-1781876400,CLOSED_TIME,69.8071,72.0142,2.2071,63034.7282,62892.2782,UP,j_endgame,13,100.00,21.2897,51.8286,4,0,UP,j_final_seal_taker_up_fill_0.97_ask_0.98_gap_z_+1.45_phase_accumulate_pnl_proj_+0.00_tape_$2678/113_xc4,false,,,
1781876999473,22,btc-updown-5m-1781876700,CLOSED_TIME,71.0793,71.9622,0.8829,63242.9166,63032.9861,UP,j_endgame,13,100.00,19.5766,83.0643,0,0,UP,j_final_seal_taker_up_fill_0.98_ask_0.98_gap_z_+1.36_phase_accumulate_pnl_proj_+0.00_tape_$815/30_xc0,false,,,
