timestamp,window_id,slug,event,from_side,to_side,up_mid,down_mid,lead_gap,peak_prev_gap,is_significant,cross_count,significant_cross_count,time_pct,secs_to_end,current_atr,spot_price,ptb,ptb_delta_usd,spot_velocity,spot_smoothed_velocity,spot_acceleration
1781824323224,0,eth-updown-5m-1781824200,armed_init,,UP,0.5350,0.4650,0.0700,0.0000,false,0,0,41.33,176,1.0900,,,,,,
1781824332159,0,eth-updown-5m-1781824200,mid_cross,UP,DOWN,0.4850,0.5150,0.0300,0.0800,false,1,0,44.33,167,1.0900,1702.9866,1703.1170,-0.1305,-0.016306,-0.014603,-0.006044
1781824353351,0,eth-updown-5m-1781824200,mid_cross,DOWN,UP,0.5100,0.4900,0.0200,0.0400,false,2,0,51.33,146,1.0900,1702.9689,1703.1170,-0.1481,0.000599,-0.005851,0.000509
1781824357906,0,eth-updown-5m-1781824200,mid_cross,UP,DOWN,0.4900,0.5050,0.0150,0.0200,false,3,0,52.67,142,1.0900,1703.0489,1703.1170,-0.0681,0.002708,0.001840,0.002109
1781824386384,0,eth-updown-5m-1781824200,mid_cross,DOWN,UP,0.5450,0.4550,0.0900,0.2700,true,4,1,62.33,113,1.1571,1703.8553,1703.1170,0.7382,0.044290,0.041100,-0.002804
1781824449614,0,eth-updown-5m-1781824200,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.6500,true,5,2,83.33,50,1.1536,1702.1723,1703.1170,-0.9448,-0.006647,-0.016557,0.001538
1781824524519,1,eth-updown-5m-1781824500,armed_init,,UP,0.6350,0.3550,0.2800,0.0000,false,0,0,8.33,275,1.1736,1701.8619,1701.3523,0.5095,0.009685,0.009624,0.002891
1781824823474,2,eth-updown-5m-1781824800,armed_init,,UP,0.6650,0.3350,0.3300,0.0000,false,0,0,8.00,276,1.0229,1704.7660,1704.3062,0.4598,0.023012,0.011077,-0.000858
1781825124749,3,eth-updown-5m-1781825100,armed_init,,DOWN,0.3450,0.6450,0.3000,0.0000,false,0,0,8.33,275,0.9907,1705.5996,1705.9897,-0.3901,-0.013845,-0.011724,0.000218
1781825244757,3,eth-updown-5m-1781825100,mid_cross,DOWN,UP,0.5150,0.5050,0.0100,0.4800,true,1,1,48.33,155,0.9521,1705.8155,1705.9897,-0.1742,0.020124,0.017823,-0.001549
1781825423019,4,eth-updown-5m-1781825400,armed_init,,UP,0.6950,0.3150,0.3800,0.0000,false,0,0,8.00,276,0.9264,1707.8323,1707.3073,0.5250,0.011036,0.020944,-0.003221
1781825518430,4,eth-updown-5m-1781825400,mid_cross,UP,DOWN,0.4950,0.5050,0.0100,0.6800,true,1,1,39.67,181,0.9529,1707.3586,1707.3073,0.0513,-0.046918,-0.048890,-0.017174
