timestamp,window_id,slug,event,status_before,current_atr,spot_price,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask
1780560599309,1,btc-updown-5m-1780560600,promote_live,ENTERED_PRE_START,93.7571,63419.8885,,,,0.4900,0.5000,0.5100,0.5200
1780560899312,2,btc-updown-5m-1780560900,promote_live,ENTERED_PRE_START,93.7571,63313.1284,,,,0.4900,0.5000,0.5100,0.5200
1780561199314,3,btc-updown-5m-1780561200,promote_live,ENTERED_PRE_START,93.7571,63466.8222,,,,0.5200,0.5300,0.4800,0.4900
1780561499314,4,btc-updown-5m-1780561500,promote_live,ENTERED_PRE_START,125.3214,63491.0777,,,,0.5200,0.5300,0.4800,0.4900
1780561799313,5,btc-updown-5m-1780561800,promote_live,ENTERED_PRE_START,130.0857,63411.7231,,,,0.4900,0.5000,0.5100,0.5200
1780562099316,6,btc-updown-5m-1780562100,promote_live,ENTERED_PRE_START,127.8000,63424.3796,,,,0.4900,0.5000,0.5100,0.5200
1780562399318,7,btc-updown-5m-1780562400,promote_live,ENTERED_PRE_START,102.1000,63480.5066,,,,0.5000,0.5100,0.5000,0.5100
1780562699319,8,btc-updown-5m-1780562700,promote_live,ENTERED_PRE_START,108.1143,63344.6287,,,,0.4900,0.5000,0.5100,0.5200
1780562999320,9,btc-updown-5m-1780563000,promote_live,ENTERED_PRE_START,89.4143,63429.3055,,,,0.5100,0.5200,0.4900,0.5000
1780563299321,10,btc-updown-5m-1780563300,promote_live,ENTERED_PRE_START,94.5071,63533.1927,,,,0.5000,0.5100,0.5100,0.5200
1780563599321,11,btc-updown-5m-1780563600,promote_live,ENTERED_PRE_START,85.1357,63549.1183,,,,0.4800,0.4900,0.5400,0.5500
1780563899321,12,btc-updown-5m-1780563900,promote_live,ENTERED_PRE_START,82.6571,63353.6518,,,,0.4900,0.5000,0.5100,0.5200
1780564199321,13,btc-updown-5m-1780564200,promote_live,ENTERED_PRE_START,82.4357,63318.8201,,,,0.5000,0.5100,0.5000,0.5100
1780564499321,14,btc-updown-5m-1780564500,promote_live,ENTERED_PRE_START,98.7357,63270.5054,,,,0.5400,0.5500,0.4500,0.4700
1780564799323,15,btc-updown-5m-1780564800,promote_live,ENTERED_PRE_START,109.6643,63058.6520,,,,0.5500,0.5600,0.4500,0.4600
1780565099325,16,btc-updown-5m-1780565100,promote_live,ENTERED_PRE_START,110.4643,62953.9921,,,,0.5200,0.5300,0.4800,0.4900
1780565399325,17,btc-updown-5m-1780565400,promote_live,ENTERED_PRE_START,109.5214,62791.2906,,,,0.5400,0.5500,0.4600,0.4700
1780565699592,18,btc-updown-5m-1780565700,promote_live,ENTERED_PRE_START,119.1857,62906.7878,,,,0.5400,0.5500,0.4700,0.4800
1780565999325,19,btc-updown-5m-1780566000,promote_live,ENTERED_PRE_START,136.9714,62794.7932,,,,0.5000,0.5100,0.5000,0.5100
1780566299326,20,btc-updown-5m-1780566300,promote_live,ENTERED_PRE_START,122.5429,62825.7330,,,,0.5100,0.5200,0.4900,0.5000
