timestamp,window_id,slug,type,side,reason,price,shares,usd_value,cash_after
1780560498308,1,btc-updown-5m-1780560600,BUY,UP,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_93.76_atr_regime_storm_budget_mult_0.10,0.5100,5.88235294,3.0000,97.0000
1780560790309,2,btc-updown-5m-1780560900,BUY,DOWN,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.020_discount_req_0.035_combined_1.02_atr_93.76_atr_regime_storm_budget_mult_0.10,0.5000,6.00000000,3.0000,94.0000
1780560899310,1,btc-updown-5m-1780560600,EXPIRED,UP,option_expired_otm_loss_0.00,0.0000,5.88235294,0.0000,94.0000
1780560976028,2,btc-updown-5m-1780560900,BUY,UP,d1_cross_hedge_buy_up_phase_mid_atr_storm_cross_now_true_baseline_BELOW_relation_ABOVE_first_p_0.021_first_otm_pct_0.0424_first_otm_z_0.15_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.50_opp_0.52_pair_cost_1.02_max_pair_1.04_shares_2.1000,0.5200,2.10000000,1.0920,92.9080
1780561082341,3,btc-updown-5m-1780561200,BUY,UP,d1_one_leg_up_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_3_ptb_known_false_discount_-0.010_discount_req_0.035_combined_1.01_atr_93.76_atr_regime_storm_budget_mult_0.10,0.5100,5.88235294,3.0000,89.9080
1780561199311,2,btc-updown-5m-1780560900,REDEEM,UP,option_expired_itm_win_1.00,1.0000,2.10000000,2.1000,92.0080
1780561199311,2,btc-updown-5m-1780560900,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,6.00000000,0.0000,92.0080
1780561383102,4,btc-updown-5m-1780561500,BUY,DOWN,d1_one_leg_down_ask_0.50_fair_0.500_edge_+0.000_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.020_discount_req_0.035_combined_1.02_atr_93.76_atr_regime_storm_budget_mult_0.10,0.5000,6.00000000,3.0000,89.0080
1780561478377,3,btc-updown-5m-1780561200,SELL,UP,d1_weak_salvage_sell_up_phase_final_atr_storm_crossed_first_false_bid_0.28_p_0.215_otm_pct_0.0971_otm_z_0.83_sell_5.8824_keep_paired_0.0000_time_93.0,0.2800,5.88235294,1.6471,90.6551
1780561574134,4,btc-updown-5m-1780561500,SELL,DOWN,d1_strong_runner_sell_down_step1_runner_skim_phase_mid_atr_storm_bid_0.74_p_0.718_itm_pct_0.1374_itm_z_0.35_step_1_fraction_0.20_sell_1.2000_keep_paired_0.0000_time_25.0,0.7400,1.20000000,0.8880,91.5431
1780561681782,5,btc-updown-5m-1780561800,BUY,DOWN,d1_one_leg_down_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_130.64_atr_regime_storm_budget_mult_0.10,0.5100,5.88235294,3.0000,88.5431
1780561689938,4,btc-updown-5m-1780561500,SELL,DOWN,d1_strong_runner_sell_down_step2_profit_lock_phase_late_atr_storm_bid_0.97_p_0.895_itm_pct_0.2155_itm_z_0.79_step_2_fraction_0.25_sell_1.2000_keep_paired_0.0000_time_63.3,0.9700,1.20000000,1.1640,89.7071
1780561799310,4,btc-updown-5m-1780561500,REDEEM,DOWN,option_expired_itm_win_1.00,1.0000,3.60000000,3.6000,93.3071
1780561948800,5,btc-updown-5m-1780561800,BUY,UP,d1_cross_hedge_buy_up_phase_mid_atr_storm_cross_now_false_baseline_ABOVE_relation_ABOVE_first_p_0.390_first_otm_pct_0.0144_first_otm_z_0.04_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.51_opp_0.53_pair_cost_1.04_max_pair_1.04_shares_2.0588,0.5300,2.05882353,1.0912,92.2159
1780561982441,6,btc-updown-5m-1780562100,BUY,DOWN,d1_one_leg_down_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_3_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_136.45_atr_regime_storm_budget_mult_0.10,0.5100,5.88235294,3.0000,89.2159
1780562095837,5,btc-updown-5m-1780561800,SELL,DOWN,d1_weak_salvage_sell_down_phase_final_atr_storm_crossed_first_true_bid_0.39_p_0.323_otm_pct_0.0194_otm_z_0.37_sell_3.8235_keep_paired_2.0588_time_98.7,0.3900,3.82352941,1.4912,90.7071
1780562099313,5,btc-updown-5m-1780561800,REDEEM,UP,option_expired_itm_win_1.00,1.0000,2.05882353,2.0588,92.7659
1780562099313,5,btc-updown-5m-1780561800,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,2.05882353,0.0000,92.7659
1780562282104,7,btc-updown-5m-1780562400,BUY,DOWN,d1_one_leg_down_ask_0.51_fair_0.500_edge_-0.010_source_momentum_no_ptb_conf_2_ptb_known_false_discount_0.000_discount_req_0.035_combined_1.02_atr_115.42_atr_regime_storm_budget_mult_0.10,0.5100,5.88235294,3.0000,89.7659
1780562293494,6,btc-updown-5m-1780562100,BUY,UP,d1_cross_hedge_buy_up_phase_late_atr_storm_cross_now_true_baseline_BELOW_relation_ABOVE_first_p_0.530_first_otm_pct_0.0331_first_otm_z_0.14_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.51_opp_0.53_pair_cost_1.04_max_pair_1.04_shares_2.0588,0.5300,2.05882353,1.0912,88.6747
1780562377185,6,btc-updown-5m-1780562100,SELL,DOWN,d1_weak_salvage_sell_down_phase_final_atr_storm_crossed_first_true_bid_0.20_p_0.153_otm_pct_0.0877_otm_z_0.90_sell_3.8235_keep_paired_2.0588_time_92.7,0.2000,3.82352941,0.7647,89.4394
1780562399315,6,btc-updown-5m-1780562100,REDEEM,UP,option_expired_itm_win_1.00,1.0000,2.05882353,2.0588,91.4982
1780562399315,6,btc-updown-5m-1780562100,EXPIRED,DOWN,option_expired_otm_loss_0.00,0.0000,2.05882353,0.0000,91.4982
1780562548214,7,btc-updown-5m-1780562400,BUY,UP,d1_cross_hedge_buy_up_phase_mid_atr_storm_cross_now_false_baseline_ABOVE_relation_ABOVE_first_p_0.668_first_otm_pct_0.0185_first_otm_z_0.08_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.51_opp_0.51_pair_cost_1.02_max_pair_1.04_shares_2.0588,0.5100,2.05882353,1.0500,90.4482
