timestamp,window_id,slug,action,side,amount,amount_kind,signal_shares,signal_usd_value,price,reason,executed,current_atr,secs_to_end,time_pct,spot_price,spot_velocity_usd_per_sec,spot_smoothed_velocity_usd_per_sec,spot_acceleration_usd_per_sec2,ptb,ptb_delta_usd,ptb_delta_pct,up_bid,up_ask,down_bid,down_ask,up_shares,down_shares,paired_shares,spent,returned,terminal_floor,terminal_floor_gap,mtm,unrealized_pnl
1780560976029,2,btc-updown-5m-1780560900,BUY,UP,1.09200000,usd,2.10000000,1.0920,0.5200,d1_cross_hedge_buy_up_phase_mid_atr_storm_cross_now_true_baseline_BELOW_relation_ABOVE_first_p_0.021_first_otm_pct_0.0424_first_otm_z_0.15_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.50_opp_0.52_pair_cost_1.02_max_pair_1.04_shares_2.1000,true,93.7571,223,25.67,63323.4860,5.741650,6.097481,0.324669,63296.6402,26.8458,0.042413,0.5100,0.5200,0.4000,0.4700,0.00000000,6.00000000,0.00000000,3.0000,0.0000,0.0000,-3.0000,2.4000,-0.6000
1780561478379,3,btc-updown-5m-1780561200,SELL,UP,5.88235294,shares,5.88235294,1.6471,0.2800,d1_weak_salvage_sell_up_phase_final_atr_storm_crossed_first_false_bid_0.28_p_0.215_otm_pct_0.0971_otm_z_0.83_sell_5.8824_keep_paired_0.0000_time_93.0,true,125.3214,21,93.00,63386.3775,0.928723,0.611409,-0.087013,63448.0022,-61.6247,-0.097126,0.2800,0.2900,0.8000,0.9100,5.88235294,0.00000000,0.00000000,3.0000,0.0000,0.0000,-3.0000,1.6471,-1.3529
1780561574135,4,btc-updown-5m-1780561500,SELL,DOWN,1.20000000,shares,1.20000000,0.8880,0.7400,d1_strong_runner_sell_down_step1_runner_skim_phase_mid_atr_storm_bid_0.74_p_0.718_itm_pct_0.1374_itm_z_0.35_step_1_fraction_0.20_sell_1.2000_keep_paired_0.0000_time_25.0,true,127.1429,225,25.00,63400.7318,-2.435356,-0.970297,0.246418,63487.9760,-87.2442,-0.137418,0.2500,0.2600,0.7400,0.7500,0.00000000,6.00000000,0.00000000,3.0000,0.0000,0.0000,-3.0000,4.4400,1.4400
1780561689939,4,btc-updown-5m-1780561500,SELL,DOWN,1.20000000,shares,1.20000000,1.1640,0.9700,d1_strong_runner_sell_down_step2_profit_lock_phase_late_atr_storm_bid_0.97_p_0.895_itm_pct_0.2155_itm_z_0.79_step_2_fraction_0.25_sell_1.2000_keep_paired_0.0000_time_63.3,true,128.2500,110,63.33,63351.1780,-2.196019,-2.948651,-1.432925,63487.9760,-136.7980,-0.215471,0.0300,0.0400,0.9700,0.9800,0.00000000,4.80000000,0.00000000,3.0000,0.8880,0.8880,-2.1120,4.6560,2.5440
1780561948801,5,btc-updown-5m-1780561800,BUY,UP,1.09117647,usd,2.05882353,1.0912,0.5300,d1_cross_hedge_buy_up_phase_mid_atr_storm_cross_now_false_baseline_ABOVE_relation_ABOVE_first_p_0.390_first_otm_pct_0.0144_first_otm_z_0.04_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.51_opp_0.53_pair_cost_1.04_max_pair_1.04_shares_2.0588,true,136.4500,151,49.67,63429.9577,0.792298,1.356639,0.820991,63420.8517,9.1060,0.014358,0.5200,0.5300,0.4700,0.4800,0.00000000,5.88235294,0.00000000,3.0000,0.0000,0.0000,-3.0000,2.7647,-0.2353
1780562095839,5,btc-updown-5m-1780561800,SELL,DOWN,3.82352941,shares,3.82352941,1.4912,0.3900,d1_weak_salvage_sell_down_phase_final_atr_storm_crossed_first_true_bid_0.39_p_0.323_otm_pct_0.0194_otm_z_0.37_sell_3.8235_keep_paired_2.0588_time_98.7,true,127.8000,4,98.67,63433.1609,2.993218,2.892246,0.876105,63420.8517,12.3093,0.019409,0.5900,0.6200,0.3900,0.4400,2.05882353,5.88235294,2.05882353,4.0912,0.0000,2.0588,-2.0324,3.5088,-0.5824
1780562293494,6,btc-updown-5m-1780562100,BUY,UP,1.09117647,usd,2.05882353,1.0912,0.5300,d1_cross_hedge_buy_up_phase_late_atr_storm_cross_now_true_baseline_BELOW_relation_ABOVE_first_p_0.530_first_otm_pct_0.0331_first_otm_z_0.14_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.51_opp_0.53_pair_cost_1.04_max_pair_1.04_shares_2.0588,true,111.2786,106,64.67,63461.2117,-1.216877,-1.208021,-0.159770,63440.2203,20.9915,0.033089,0.5200,0.5300,0.4700,0.4800,0.00000000,5.88235294,0.00000000,3.0000,0.0000,0.0000,-3.0000,2.7647,-0.2353
1780562377187,6,btc-updown-5m-1780562100,SELL,DOWN,3.82352941,shares,3.82352941,0.7647,0.2000,d1_weak_salvage_sell_down_phase_final_atr_storm_crossed_first_true_bid_0.20_p_0.153_otm_pct_0.0877_otm_z_0.90_sell_3.8235_keep_paired_2.0588_time_92.7,true,102.1000,22,92.67,63495.8381,1.868363,1.376696,0.101096,63440.2203,55.6179,0.087670,0.8000,0.8600,0.2000,0.2100,2.05882353,5.88235294,2.05882353,4.0912,0.0000,2.0588,-2.0324,2.8235,-1.2676
1780562548216,7,btc-updown-5m-1780562400,BUY,UP,1.05000000,usd,2.05882353,1.0500,0.5100,d1_cross_hedge_buy_up_phase_mid_atr_storm_cross_now_false_baseline_ABOVE_relation_ABOVE_first_p_0.668_first_otm_pct_0.0185_first_otm_z_0.08_hedge_now_0.00_hedge_target_0.35_hedge_gap_0.35_first_0.51_opp_0.51_pair_cost_1.02_max_pair_1.04_shares_2.0588,true,97.5000,151,49.67,63491.8863,-2.676553,-2.092254,-0.358832,63480.1485,11.7378,0.018491,0.4600,0.5100,0.5200,0.5300,0.00000000,5.88235294,0.00000000,3.0000,0.0000,0.0000,-3.0000,3.0588,0.0588
1780562569562,7,btc-updown-5m-1780562400,SELL,DOWN,1.17647059,shares,1.17647059,0.8824,0.7500,d1_strong_runner_sell_down_step1_runner_skim_phase_mid_atr_storm_bid_0.75_p_0.861_itm_pct_0.0889_itm_z_0.39_step_1_fraction_0.20_sell_1.1765_keep_paired_2.0588_time_56.7,true,97.5000,130,56.67,63423.7416,-2.361402,-3.045370,-0.632370,63480.1485,-56.4069,-0.088858,0.2300,0.2500,0.7500,0.7700,2.05882353,5.88235294,2.05882353,4.0500,0.0000,2.0588,-1.9912,4.8853,0.8353
